A,B,C
80,0.9533071641876203,54
27,0.9499697298918164,13
46,0.607459888675547,91
1,0.3438833776392145,81
28,0.13156525201387848,76
50,0.11604242915250729,87
12,0.6467358000168495,99
21,0.49786045741009455,67
51,0.8800853576130765,66
93,0.5685675348640895,92
40,0.6980414846737093,59
43,0.9298377485788919,94
4,0.5946534201505425,58
4,0.05134505799390621,52
57,0.17570982828523685,29
84,0.730643445912295,76
62,0.11668351414905398,31
53,0.6999666526596098,39
31,0.2769060147402588,68
98,0.8439618082455156,38
75,0.02409137967202757,77
10,0.41304186650491437,59
86,0.638592783156721,72
30,0.5759831612096079,30
4,6.043420682844136e-05,9
38,0.4345605180954585,95
57,0.6154658548080746,41
37,0.7940440456778619,42
52,0.09070415145130428,15
13,0.13225372830267146,47
68,0.5509898018477264,54
11,0.9400235586620567,46
1,0.7240544166355412,32
66,0.06961061701425408,31
50,0.47042091812622344,1
54,0.7681285333961629,61
14,0.6553054340946373,23
24,0.007235577225469858,57
24,0.5237141301344088,55
17,0.04604444508370953,22
20,0.052395158873903336,58
85,0.5883980992374934,21
35,0.1392245771424222,22
1,0.8876858595333484,26
24,0.44520135594603216,20
12,0.4105827349145661,51
97,0.5829273454094976,83
40,0.8776562429814474,59
61,0.7383468522995414,67
66,0.3743163268126338,75
2,0.5599405825214886,87
80,0.5971728849169671,25
51,0.4338743057446254,32
59,0.16590442427257546,83
15,0.8273934631928925,32
24,0.6479460927741988,61
33,0.09398173825672385,16
45,0.6780518568844156,53
67,0.23326641264925319,9
75,0.4801967492263325,43
69,0.007822032232472242,84
79,0.4555423954609984,38
3,0.22946881543982223,17
93,0.720454824269911,9
68,0.7978846175162669,28
23,0.027621659912038354,10
35,0.29907468328363696,82
62,0.11361742857890011,7
97,0.5895121730977991,11
43,0.7060971802656263,63
60,0.5518479022648617,40
89,0.0426710682062289,15
35,0.4679575648999734,46
16,0.8250000588442195,86
9,0.15993914629424366,19
87,0.28362184629200693,44
63,0.3283942077036873,51
20,0.3845786084006866,34
11,0.5924439158562518,26
63,0.5163064802751449,7
64,0.3628833527117471,70
23,0.5188213258915405,48
77,0.5098929432211247,50
28,0.7026557580130818,47
34,0.5700829328924244,85
45,0.8354013531033,24
99,0.9756431101041733,9
98,0.6389432991778429,88
86,0.7785201773132139,93
6,0.6496100673822026,53
97,0.9977788776688151,3
9,0.5164925425868268,66
87,0.5234783291847992,43
65,0.5293201463647064,68
30,0.30455392170551276,96
43,0.01953395936259328,14
28,0.9252815248610525,80
8,0.6722369192776586,83
44,0.2998750354032478,93
7,0.9129250445628214,77
66,0.47036547604430423,63
40,0.6292529652491962,10
73,0.37026827731923595,14
46,0.9782560954204429,22
92,0.0699065548018053,1
93,0.17244383809840746,26
15,0.7725627984864731,11
63,0.24446306044856747,94
96,0.49534910207352345,52
41,0.2957802450925513,49
10,0.6721194683277818,21
25,0.08051243310910472,1
60,0.5038994050038054,28
56,0.6034570783037448,18
39,0.8793756452889695,84
42,0.42600069116387307,26
26,0.40372783165968096,78
95,0.5418443628331358,36
47,0.3800448586561239,25
57,0.3139863243983192,38
96,0.41735426704069867,62
79,0.2992048180855734,87
98,0.7756659440884691,9
43,0.037661815576970015,44
64,0.36322520221499077,45
9,0.3907978207414632,39
89,0.7193961608603813,13
45,0.3509829796752999,82
65,0.5539206370486067,67
27,0.43455506525346466,34
54,0.7506881733722645,79
64,0.9503553916604697,89
22,0.3174729227723295,59
35,0.2194817337371311,80
34,0.36675889341062506,97
42,0.3689612386278538,66
33,0.12137391580996715,74
11,0.31637477938366,77
35,0.038599822089217195,52
36,0.664397461103175,56
43,0.13904591859632454,72
48,0.9988562181188424,18
5,0.17872517452068915,54
77,0.6175433356543107,86
19,0.00421591837422608,48
45,0.03280842512088866,78
60,0.07458305474270976,39
31,0.8819541714181226,12
8,0.55476818994125,85
82,0.8920248887240176,34
90,0.32186831432284957,20
32,0.7280914363446275,88
97,0.6603636496809601,55
16,0.061177818826518515,34
45,0.3220538665640821,94
12,0.10129435589841462,45
83,0.2709359088099116,12
8,0.2213788488397853,8
70,0.8831303196414443,90
16,0.6751267050171561,27
25,0.7241777880323824,58
10,0.89798309397238,97
28,0.06329641159675159,16
58,0.7530633449758781,9
92,0.9687585833530963,11
63,0.8639489098181503,32
24,0.24366814975490902,66
49,0.09997285420999424,38
40,0.18544744149521197,38
76,0.6551815824225353,13
50,0.7341603712125515,7
28,0.35362074194689785,83
29,0.6641298810897281,72
81,0.3197076995383388,87
15,0.6479197894024695,89
92,0.5756498260469073,74
36,0.5868359157073124,69
2,0.7156970871563356,86
68,0.3900605617575327,56
63,0.803926598691146,70
68,0.8403336199442951,55
54,0.9917829154666805,61
94,0.9371205323222569,36
82,0.9341539270163065,91
75,0.9455247856016973,63
63,0.9363315990484705,68
71,0.5055522542329236,52
38,0.7137236197190991,9
27,0.30261362477049447,10
74,0.6877320723597915,92
89,0.7989795643742285,42
64,0.8756368566461951,91
93,0.12062317173014647,48
27,0.5311635195163875,69
36,0.9337031844709229,73
18,0.7700192491583198,69
28,0.7955591769402786,42
41,0.0128999119724299,95
1,0.13499790190738836,59
8,0.7520966518135083,58
72,0.7300476785981145,93
45,0.4961788079886964,16
95,0.4632102348224574,43
47,0.37332316646467467,78
84,0.9312314459226292,46
93,0.270457562633592,83
33,0.4439759031952323,4
21,0.1613277536153379,6
74,0.13967471497795803,25
41,0.07252130635183951,14
99,0.021685023935591685,87
31,0.011661961667535636,41
90,0.38969090470216583,42
88,0.5168016034073281,1
58,0.921789755744794,97
7,0.9269824403023842,76
75,0.7293852174012456,39
62,0.9435119672140415,32
66,0.2741078682588258,1
27,0.22871063881950904,87
18,0.4670887241531374,69
35,0.5340463532821466,30
31,0.8400992729868032,32
28,0.36038521458470085,96
92,0.15259152897570927,77
45,0.8608731990985293,12
60,0.6245323145793495,59
78,0.12329248929905512,9
1,0.8624501897274096,20
45,0.7446098250156649,4
14,0.6289015217048904,55
93,0.7616724629192166,42
71,0.5828378984859863,75
12,0.11477313393167166,25
93,0.7391078190136543,10
88,0.6095066922708164,85
80,0.25745292151932464,40
45,0.8378389499295358,44
2,0.15465803579686133,20
43,0.896443647926132,95
2,0.9223626714321275,68
4,0.4459520705452801,2
57,0.6447250863204024,22
76,0.010615830985193808,81
20,0.20390681528991572,25
68,0.393426375059132,17
32,0.6537494899895526,15
9,0.9544144014019131,78
33,0.22297981038130477,70
5,0.9874364940936733,68
46,0.7892447179400124,98
11,0.0721276593457606,75
74,0.5261489891710266,46
6,0.12139157918526167,38
55,0.20605274760048053,91
56,0.5944345546758387,16
38,0.6070278129445643,71
8,0.6986081445731145,41
78,0.9295619783277624,27
1,0.6417983353129078,34
85,0.6747192666761632,63
53,0.1852462026969599,14
49,0.017233665001195497,94
59,0.15756367713943464,17
47,0.7573042681131397,57
64,0.5283149898874165,59
96,0.023821061296292023,28
63,0.2617864728076723,49
22,0.47959016548307065,10
68,0.4167010189634418,81
40,0.40852647041189394,19
94,0.38085714986283914,72
67,0.8656951640496794,9
37,0.18774109089510305,88
97,0.6603357275919446,33
52,0.7282312506326538,1
96,0.21719589161558228,76
17,0.3817602317133978,73
24,0.5750397824532882,45
70,0.9801792652316991,65
73,0.8468421159612655,72
96,0.8909014260352879,67
22,0.09090255661387636,19
87,0.7001653901761007,21
44,0.918089530158721,41
64,0.6853812836965004,32
43,0.05479269812057119,15
63,0.6460613106700395,78
5,0.48782893031646724,18
55,0.28393176204617854,54
9,0.1080840531464986,42
87,0.05538484798527721,5
85,0.19621664954633644,53
90,0.49910945625986136,55
80,0.5425244289606451,74
58,0.7802279308953155,63
59,0.5039628731278742,76
62,0.49536208272542004,30
18,0.5310917893553101,61
92,0.6787186713905375,89
34,0.5191141996396474,43
55,0.7133808752378277,35
97,0.13979517049086954,52
56,0.7510233370886698,99
93,0.7918304976715229,99
23,0.04266809477841915,81
19,0.8017842313080754,8
75,0.8912610637131386,95
11,0.5787394263683018,79
74,0.7138171041794779,42
43,0.7676651156024615,20
77,0.5931939973346988,38
49,0.37686351355461967,8
87,0.4685435108004754,55
3,0.7679147734119997,37
65,0.7261792147226184,72
11,0.14905504134651937,61
78,0.13757618869505273,13
66,0.9791133287584229,56
38,0.7267874908317166,79
71,0.9823263315234843,26
33,0.5332530034904749,99
40,0.3930853442762249,3
22,0.7175420361223278,21
25,0.08349818608611193,41
79,0.445236583175718,13
29,0.4420858041776541,7
83,0.9439271998126679,8
1,0.0309651741055732,52
22,0.35155238343350936,70
92,0.6487465517662483,46
77,0.161510235948511,11
74,0.6314958849030303,56
29,0.18845949382194505,31
77,0.012301452012701275,81
70,0.6934243101145728,43
66,0.4182589281630754,68
61,0.4449591706848782,58
1,0.9957410754780022,36
16,0.9366871273682953,47
50,0.6438981600272292,48
89,0.866194831842557,84
13,0.5625365031884166,46
13,0.2717880341865504,70
21,0.8772674212889415,66
63,0.9327201762257203,54
29,0.2941018034251466,68
71,0.4305850670940141,33
33,0.3945022324716835,26
98,0.2693064981796647,66
21,0.2222004929334359,11
60,0.42639620288935587,52
69,0.33264807221331405,77
63,0.4420570205189608,51
67,0.08189776812273886,67
97,0.3136087330234042,18
7,0.9221413171717211,71
23,0.5907953740670076,44
31,0.6394559019311947,35
40,0.1737256078174032,85
90,0.8714302184345131,87
39,0.6830625698525543,11
51,0.2891482317274642,9
65,0.9248004277762365,67
1,0.1223381591918905,6
68,0.6680722362965146,10
83,0.8464724969364112,69
80,0.9386154268585437,77
52,0.7284813675537665,53
47,0.6939876873710179,69
15,0.685004512379006,11
42,0.7968561221356204,82
98,0.25606890762904044,49
86,0.18768239583541735,37
66,0.4721274255102488,47
27,0.06841048042169728,71
25,0.10422461320824716,89
82,0.19340028697137812,24
58,0.17751961658088566,31
83,0.009651995679172853,67
50,0.06488920697669975,47
18,0.32262096744800084,69
98,0.8754384051730214,85
63,0.5928801234644847,14
39,0.2973429509814072,42
82,0.1356099491966114,12
49,0.06389006665929953,54
22,0.11860600677047084,30
33,0.20747904826594554,4
22,0.41990398911264537,58
24,0.6395466489442947,2
20,0.5278432658155389,11
32,0.07902252515046504,4
66,0.9987784879684142,39
59,0.06868543767951973,99
88,0.5451702904529172,65
77,0.18120797452254722,77
65,0.2040128458788003,2
86,0.33869265905415613,67
85,0.6792229221481939,40
42,0.7684503103821149,36
43,0.26890475487285836,17
80,0.23567197407657248,14
19,0.13283430926685114,99
5,0.9418375290156031,65
86,0.7598681151411746,21
69,0.4947590532997814,65
26,0.9319356953948169,80
67,0.9875893726826848,69
70,0.8242715417657921,12
39,0.6278694085389608,94
42,0.856788308488712,77
21,0.08196117113446677,62
66,0.39319919447384144,24
82,0.14532392379523407,43
19,0.943921780308127,3
83,0.031203853648969382,25
67,0.4852983929761774,14
92,0.5525856047895696,13
18,0.7162770256595999,77
70,0.021281353482759835,39
9,0.20465127936649663,97
71,0.4716885800483871,37
8,0.7685118650584922,87
50,0.7054666957165048,43
86,0.13858161396875135,4
15,0.26399713376583245,40
46,0.670024642283513,33
67,0.5926194474871803,8
28,0.4922412366104125,22
93,0.2537237532037896,64
94,0.4960318295556031,50
32,0.3678264725192685,23
19,0.9241368975711479,46
89,0.011529706567383613,2
66,0.9605793942095125,20
19,0.10502182056980136,21
99,0.40282923126596204,83
9,0.0974523822371347,68
67,0.789608937066096,6
73,0.4355164635496702,68
44,0.6178036340440566,2
81,0.9644684125044145,40
91,0.9325158351269743,99
6,0.3660090761013227,20
11,0.042864190011361325,47
5,0.9868101161810494,69
75,0.6310384203906672,94
70,0.890454201626598,81
33,0.6638435475296418,22
42,0.621536432999453,12
53,0.2954322706714265,4
55,0.7508770027079262,52
40,0.22704419721351898,60
31,0.9445673676506651,43
82,0.541172602076354,86
37,0.2282923638626001,91
96,0.8177715794521832,14
47,0.9541496750389218,11
85,0.06191098246349935,33
93,0.18768115216933556,60
94,0.2590277803041259,93
9,0.17184775922610063,29
50,0.45231423814327887,16
83,0.1817461220584916,24
21,0.4851659417747415,12
9,0.5980748819511005,54
2,0.8449623862358991,15
71,0.8392099010490583,1
75,0.4014836592056319,85
71,0.8663041839872021,97
57,0.2788776196800846,57
97,0.158795745354965,2
74,0.14557062332852433,99
88,0.38346961656765644,6
47,0.018510065863182712,51
58,0.8889167616527557,37
96,0.8816740958972011,8
48,0.1148882566180719,27
62,0.7095272075326998,5
1,0.10707917672343015,63
51,0.7447620770916173,56
83,0.24790679188491027,5
46,0.022509048108134477,11
95,0.0627975403853579,15
60,0.596480888056952,55
63,0.31919154697172136,2
55,0.9329232682643606,68
44,0.754661576499176,88
30,0.6371262637592442,71
62,0.0220606779392013,14
47,0.14691817131728402,94
91,0.052015055634852536,86
41,0.9984444959025915,91
62,0.6495689571118269,81
79,0.5471877704160083,67
67,0.47330986607729464,69
14,0.4833152453389904,22
9,0.9759905629761095,64
80,0.6549787953180538,20
14,0.13882096892927176,85
53,0.5708311053990855,81
14,0.6103515796547848,4
4,0.2402681011499005,84
5,0.34185295490878265,72
1,0.23670441211639714,32
8,0.6485009301396634,13
82,0.0005880505144034709,60
14,0.6192413658102649,46
84,0.236592091835387,62
39,0.7707127632603687,34
99,0.9101621931718984,68
30,0.703120536831604,54
87,0.3255696196720024,77
9,0.1436126418524365,74
36,0.08938745556504679,94
56,0.5752811824600736,2
47,0.5109910848240331,71
34,0.278355753492153,80
26,0.5276228037974231,88
29,0.40117800284977634,47
42,0.5264456296386409,36
49,0.5152255229721686,91
22,0.8478821756460294,39
66,0.3166049115097451,37
41,0.29786222257861217,94
87,0.36555164483736435,80
78,0.6862624908825261,40
56,0.3363742190845368,11
79,0.5109320017364307,84
75,0.7863625764902533,15
42,0.07088691037661232,68
92,0.31499728963753015,44
62,0.3780038472542335,62
49,0.4323312655815752,87
67,0.3035866321554792,66
16,0.41837109759603797,58
43,0.9256652742101048,8
48,0.6407222951656557,54
44,0.9681840262224387,79
22,0.5253561345128928,26
69,0.9784615506068881,62
84,0.526351300198784,50
30,0.037776100070952445,8
64,0.6915590805234503,11
61,0.2320549442038159,93
21,0.5745235544741629,16
43,0.7024718967608277,53
96,0.0484462877892845,37
82,0.42435595089413103,38
32,0.49640840588315815,88
51,0.1427555110055413,58
9,0.47801844792832016,50
2,0.2882679484190638,53
45,0.5009959935322823,80
64,0.5905671803289397,58
44,0.8811979268391789,51
35,0.7951679664834452,35
26,0.5948518039685832,30
95,0.8607701237057165,92
21,0.4660728199598969,5
9,0.9031349893965288,51
75,0.39601007715858594,55
62,0.30974161580549486,58
44,0.9147072186612873,72
3,0.007015161357538657,97
93,0.5241623927226761,34
62,0.6523466750933097,57
6,0.3961955920396947,65
82,0.2166426344261908,71
37,0.6046584271536158,71
48,0.7311772924870777,67
22,0.36433215871185676,33
45,0.18785764285851603,60
75,0.6441346576621135,40
76,0.44439143891701793,27
54,0.625011631249475,2
86,0.8471871572818847,19
13,0.66221104651787,42
23,0.5683168416130822,93
27,0.2922219334444366,83
11,0.5290152966317552,61
8,0.9876292313847729,95
56,0.4119861534030127,73
6,0.6499248625246461,75
78,0.7704985828330175,5
51,0.017034765310602884,76
44,0.6089483966662108,40
11,0.6323126236682169,93
39,0.3630923497586266,64
27,0.2381992842025168,97
26,0.6907584984643789,26
22,0.32670517183719383,15
67,0.815753184972334,42
99,0.12366765591138729,35
94,0.25176739653886626,4
27,0.9786956293740521,17
21,0.10195615433409566,29
32,0.3548648350501413,79
9,0.18483096062986004,73
2,0.8986025865909786,55
4,0.08042940492855255,82
4,0.8985911484317791,86
11,0.4753358850017362,43
52,0.06428043635886083,94
75,0.9984015437742167,80
76,0.5047593974016028,22
30,0.910485082671181,72
99,0.8722215594139249,76
40,0.06444714872896273,92
67,0.6713825398426522,21
95,0.7992650890956923,44
11,0.48210636014134,96
2,0.36605402834009293,37
59,0.44037078865099977,29
27,0.16430993313862485,45
17,0.616061357123341,30
60,0.08020136080466433,71
3,0.9458572549524736,26
19,0.3645525156980003,59
16,0.866533203866179,54
49,0.6393995902371398,64
45,0.7075439852654385,97
8,0.3429537156209306,2
84,0.9111030928082153,42
13,0.7960844541146267,29
85,0.7881799959213018,20
41,0.9374961346621001,7
41,0.11438528428019934,67
66,0.1971465965282576,33
97,0.5193747401702979,28
14,0.27312374739662615,99
66,0.5994004608558913,40
13,0.7927796297010214,23
59,0.2912073716709638,18
24,0.19400202754397577,91
92,0.9769339379775698,29
98,0.24166707677679278,35
32,0.6847264902944359,41
48,0.11726162930525885,94
54,0.24860274421693895,84
27,0.6835951435047731,82
12,0.3347026760629753,18
71,0.21038942924669046,12
69,0.49125437885134304,72
36,0.3842281473652628,91
6,0.9845103529015263,66
99,0.8397130460685971,56
20,0.300469599589141,13
84,0.8635164592050006,43
17,0.5469587277490691,15
31,0.7325580351952482,79
96,0.48140838655165774,60
79,0.5750775417228217,46
48,0.3465896154573075,82
95,0.8020792968775372,90
11,0.1478658067127162,52
18,0.783664849456471,88
69,0.690133824910594,14
96,0.1223891262194321,72
92,0.39700725571819095,34
68,0.7857541216863625,85
3,0.03986782771058661,64
36,0.7801575154565803,26
70,0.8138223636826866,24
36,0.37018843906870036,34
11,0.03168401548621935,74
21,0.03581920281608897,4
67,0.5129246671551383,3
38,0.4105452894367616,26
16,0.8604436723806058,18
64,0.6802097361281597,4
5,0.9724468971070923,62
37,0.5520254519010068,30
92,0.7479305557982727,58
38,0.45329867149631675,27
28,0.3111518202516288,64
7,0.8346041949216546,64
57,0.13253898635951866,7
52,0.9830702631231858,74
58,0.8904995015507319,51
85,0.07702322784764926,35
93,0.34235602860327385,32
97,0.24458268414963424,18
63,0.6184757053211629,75
74,0.11150380861602438,8
5,0.47513755384255685,98
92,0.7018084880814733,33
30,0.319906960268323,37
32,0.842491448273502,30
10,0.7647462836384138,71
39,0.2523673090656815,72
61,0.7271620876182159,2
62,0.34796725486069424,91
38,0.04945868848800994,97
66,0.748492498585113,19
31,0.5132683037024944,44
49,0.6298890288093829,73
62,0.9345429249214866,81
96,0.16232627809671496,29
49,0.17977788827373054,29
36,0.5531797202170914,89
81,0.289595936161559,72
88,0.5902653932420097,15
80,0.48054974200248923,59
54,0.2713471597865543,46
86,0.3609613470691041,36
63,0.09490183039797662,84
35,0.9741754850128652,36
51,0.2737766328328143,60
51,0.8692657597125893,70
9,0.2291131673764225,15
84,0.04455075579809198,47
